venta_id;fecha;producto_id;cliente_id;tienda_id;vendedor_id;cantidad;precio_unitario_x;costo_unitario_x;descuento_porcentaje;venta_neta;costo_total;utilidad;producto;categoria;costo_unitario_y;precio_unitario_y;cliente;ciudad_cliente;segmento;tienda;ciudad_tienda;region;vendedor;tienda_id_vendedor;anio;mes;nombre_mes;periodo
3054;2025-01-17;18;199;5;10;2;377.84;282;15;642.33;564;78.33;Mancuernas;Deportes;282;377.84;Camila Flores;Lima;Frecuente;Tienda Cusco Plaza;Cusco;Cusco;Renato Castro;5;2025;1;January;2025-01
3055;2023-02-12;5;158;2;2;1;69.39;47;10;62.45;47;15.45;Smartwatch;Tecnología;47;69.39;Luis Ramírez;Arequipa;Frecuente;Tienda Lima Norte;Lima;Lima;Miguel Torres;2;2023;2;February;2023-02
3056;2024-07-22;15;36;3;3;2;74.85;55;5;142.21;110;32.21;Zapatillas;Moda;55;74.85;Valeria Ramírez;Trujillo;Frecuente;Tienda Arequipa Mall;Arequipa;Arequipa;José Mendoza;3;2024;7;July;2024-07
3057;2025-04-08;10;96;5;15;3;1154.83;660;0;3464.49;1980;1484.49;Mesa auxiliar;Hogar;660;1154.83;Carlos Flores;Lima;Premium;Tienda Cusco Plaza;Cusco;Cusco;Rosa Quispe;5;2025;4;April;2025-04
3058;2023-10-10;18;55;1;11;3;377.84;282;0;1133.52;846;287.52;Mancuernas;Deportes;282;377.84;Luis Ramírez;Arequipa;Nuevo;Tienda Huancayo Centro;Huancayo;Junín;José Rojas;1;2023;10;October;2023-10
3059;2025-04-24;1;160;1;6;5;242.37;174;5;1151.26;870;281.26;Audífonos;Tecnología;174;242.37;María Torres;Cusco;Frecuente;Tienda Huancayo Centro;Huancayo;Junín;Patricia Torres;1;2025;4;April;2025-04
3060;2025-03-22;7;392;5;10;1;522.78;346;0;522.78;346;176.78;Lámpara;Hogar;346;522.78;Alex Ramírez;Trujillo;Nuevo;Tienda Cusco Plaza;Cusco;Cusco;Renato Castro;5;2025;3;March;2025-03
3061;2023-02-04;20;66;5;10;2;479.99;293;0;959.98;586;373.98;Tomatodo;Deportes;293;479.99;María García;Cusco;Nuevo;Tienda Cusco Plaza;Cusco;Cusco;Renato Castro;5;2023;2;February;2023-02
3062;2025-11-25;24;166;2;12;4;405.54;306;10;1459.94;1224;235.94;Shampoo;Belleza;306;405.54;Camila Quispe;Cusco;Frecuente;Tienda Lima Norte;Lima;Lima;Rosa Ramírez;2;2025;11;November;2025-11
3063;2023-09-29;16;226;4;4;5;142.24;105;0;711.2;525;186.2;Mochila;Moda;105;142.24;Ana Castro;Lima;Nuevo;Tienda Trujillo Real;Trujillo;La Libertad;Fernando Mendoza;4;2023;9;September;2023-09
3064;2024-08-07;7;367;1;6;5;522.78;346;0;2613.9;1730;883.9;Lámpara;Hogar;346;522.78;Ana Castro;Arequipa;Frecuente;Tienda Huancayo Centro;Huancayo;Junín;Patricia Torres;1;2024;8;August;2024-08
3065;2024-08-15;26;164;4;14;5;835.82;478;0;4179.1;2390;1789.1;Set maquillaje;Belleza;478;835.82;Lucía Mendoza;Lima;Nuevo;Tienda Trujillo Real;Trujillo;La Libertad;Rosa Flores;4;2024;8;August;2024-08
3066;2023-05-20;15;119;4;14;1;74.85;55;15;63.62;55;8.62;Zapatillas;Moda;55;74.85;Carlos Quispe;Lima;Frecuente;Tienda Trujillo Real;Trujillo;La Libertad;Rosa Flores;4;2023;5;May;2023-05
3067;2024-04-23;26;408;1;11;3;835.82;478;15;2131.34;1434;697.34;Set maquillaje;Belleza;478;835.82;Ana Ramírez;Arequipa;Nuevo;Tienda Huancayo Centro;Huancayo;Junín;José Rojas;1;2024;4;April;2024-04
3068;2025-11-02;12;455;3;13;3;181.86;114;5;518.3;342;176.3;Casaca;Moda;114;181.86;Camila García;Trujillo;Nuevo;Tienda Arequipa Mall;Arequipa;Arequipa;Andrea Ramírez;3;2025;11;November;2025-11
3069;2024-04-05;14;273;4;14;4;361.58;231;15;1229.37;924;305.37;Jean;Moda;231;361.58;Jorge Rojas;Trujillo;Frecuente;Tienda Trujillo Real;Trujillo;La Libertad;Rosa Flores;4;2024;4;April;2024-04
3070;2025-04-02;18;215;1;1;4;377.84;282;5;1435.79;1128;307.79;Mancuernas;Deportes;282;377.84;Alex Mendoza;Arequipa;Frecuente;Tienda Huancayo Centro;Huancayo;Junín;José Torres;1;2025;4;April;2025-04
3071;2025-06-25;23;133;1;11;4;1081.01;680;0;4324.04;2720;1604.04;Crema facial;Belleza;680;1081.01;Luis Castro;Lima;Premium;Tienda Huancayo Centro;Huancayo;Junín;José Rojas;1;2025;6;June;2025-06
3072;2025-02-27;2;387;4;4;2;1150.48;670;10;2070.86;1340;730.86;Mouse;Tecnología;670;1150.48;Luis Flores;Huancayo;Frecuente;Tienda Trujillo Real;Trujillo;La Libertad;Fernando Mendoza;4;2025;2;February;2025-02
3073;2023-04-21;26;134;3;13;3;835.82;478;10;2256.71;1434;822.71;Set maquillaje;Belleza;478;835.82;Camila Quispe;Trujillo;Premium;Tienda Arequipa Mall;Arequipa;Arequipa;Andrea Ramírez;3;2023;4;April;2023-04
3074;2025-09-01;15;298;1;11;4;74.85;55;10;269.46;220;49.46;Zapatillas;Moda;55;74.85;Ana Quispe;Huancayo;Premium;Tienda Huancayo Centro;Huancayo;Junín;José Rojas;1;2025;9;September;2025-09
3075;2023-07-02;24;228;4;4;5;405.54;306;15;1723.55;1530;193.55;Shampoo;Belleza;306;405.54;María Ramírez;Trujillo;Nuevo;Tienda Trujillo Real;Trujillo;La Libertad;Fernando Mendoza;4;2023;7;July;2023-07
3076;2025-05-19;3;336;2;12;5;212.75;123;5;1010.56;615;395.56;Teclado;Tecnología;123;212.75;Alex Mendoza;Trujillo;Premium;Tienda Lima Norte;Lima;Lima;Rosa Ramírez;2;2025;5;May;2025-05
3077;2024-08-13;23;382;5;15;1;1081.01;680;0;1081.01;680;401.01;Crema facial;Belleza;680;1081.01;Carlos Castro;Huancayo;Nuevo;Tienda Cusco Plaza;Cusco;Cusco;Rosa Quispe;5;2024;8;August;2024-08
3078;2023-04-24;26;276;3;3;4;835.82;478;0;3343.28;1912;1431.28;Set maquillaje;Belleza;478;835.82;Camila Ramírez;Trujillo;Premium;Tienda Arequipa Mall;Arequipa;Arequipa;José Mendoza;3;2023;4;April;2023-04
3079;2024-08-23;19;367;1;1;3;244.74;140;0;734.22;420;314.22;Mat yoga;Deportes;140;244.74;Ana Castro;Arequipa;Frecuente;Tienda Huancayo Centro;Huancayo;Junín;José Torres;1;2024;8;August;2024-08
3080;2025-02-24;22;175;2;2;4;96.8;77;0;387.2;308;79.2;Perfume;Belleza;77;96.8;Ana Quispe;Arequipa;Frecuente;Tienda Lima Norte;Lima;Lima;Miguel Torres;2;2025;2;February;2025-02
3081;2023-06-28;3;357;5;10;3;212.75;123;0;638.25;369;269.25;Teclado;Tecnología;123;212.75;Jorge Torres;Trujillo;Frecuente;Tienda Cusco Plaza;Cusco;Cusco;Renato Castro;5;2023;6;June;2023-06
3082;2023-03-03;24;215;3;3;3;405.54;306;0;1216.62;918;298.62;Shampoo;Belleza;306;405.54;Alex Mendoza;Arequipa;Frecuente;Tienda Arequipa Mall;Arequipa;Arequipa;José Mendoza;3;2023;3;March;2023-03
3083;2024-03-18;4;397;4;9;4;1059.28;606;0;4237.12;2424;1813.12;Monitor;Tecnología;606;1059.28;Camila Ramírez;Huancayo;Nuevo;Tienda Trujillo Real;Trujillo;La Libertad;Renato Ramírez;4;2024;3;March;2024-03
3084;2025-12-12;13;54;2;2;4;770.23;523;0;3080.92;2092;988.92;Polo;Moda;523;770.23;Carlos Torres;Arequipa;Nuevo;Tienda Lima Norte;Lima;Lima;Miguel Torres;2;2025;12;December;2025-12
3085;2024-06-17;25;289;4;4;5;978.48;682;5;4647.78;3410;1237.78;Plancha cabello;Belleza;682;978.48;Camila Mendoza;Lima;Premium;Tienda Trujillo Real;Trujillo;La Libertad;Fernando Mendoza;4;2024;6;June;2024-06
3086;2025-04-12;25;189;1;1;5;978.48;682;0;4892.4;3410;1482.4;Plancha cabello;Belleza;682;978.48;María Flores;Cusco;Premium;Tienda Huancayo Centro;Huancayo;Junín;José Torres;1;2025;4;April;2025-04
3087;2025-03-31;9;84;1;6;2;316.86;233;0;633.72;466;167.72;Silla;Hogar;233;316.86;Alex Torres;Trujillo;Premium;Tienda Huancayo Centro;Huancayo;Junín;Patricia Torres;1;2025;3;March;2025-03
3088;2023-03-06;4;170;2;12;3;1059.28;606;0;3177.84;1818;1359.84;Monitor;Tecnología;606;1059.28;Valeria Rojas;Huancayo;Nuevo;Tienda Lima Norte;Lima;Lima;Rosa Ramírez;2;2023;3;March;2023-03
3089;2024-05-29;18;237;1;6;1;377.84;282;0;377.84;282;95.84;Mancuernas;Deportes;282;377.84;Lucía García;Lima;Premium;Tienda Huancayo Centro;Huancayo;Junín;Patricia Torres;1;2024;5;May;2024-05
3090;2023-09-06;6;216;3;3;5;125.45;96;0;627.25;480;147.25;Parlante;Tecnología;96;125.45;Luis Rojas;Huancayo;Frecuente;Tienda Arequipa Mall;Arequipa;Arequipa;José Mendoza;3;2023;9;September;2023-09
3091;2024-02-28;2;90;4;4;2;1150.48;670;15;1955.82;1340;615.82;Mouse;Tecnología;670;1150.48;Alex Flores;Huancayo;Nuevo;Tienda Trujillo Real;Trujillo;La Libertad;Fernando Mendoza;4;2024;2;February;2024-02
3092;2023-05-31;8;130;4;4;4;919.26;614;15;3125.48;2456;669.48;Organizador;Hogar;614;919.26;María Torres;Lima;Nuevo;Tienda Trujillo Real;Trujillo;La Libertad;Fernando Mendoza;4;2023;5;May;2023-05
3093;2024-10-12;6;164;5;10;3;125.45;96;0;376.35;288;88.35;Parlante;Tecnología;96;125.45;Lucía Mendoza;Lima;Nuevo;Tienda Cusco Plaza;Cusco;Cusco;Renato Castro;5;2024;10;October;2024-10
3094;2024-03-23;10;307;5;5;1;1154.83;660;5;1097.09;660;437.09;Mesa auxiliar;Hogar;660;1154.83;María Mendoza;Trujillo;Frecuente;Tienda Cusco Plaza;Cusco;Cusco;Gabriela Rojas;5;2024;3;March;2024-03
3095;2024-04-03;23;283;5;5;5;1081.01;680;15;4594.29;3400;1194.29;Crema facial;Belleza;680;1081.01;Ana Flores;Lima;Premium;Tienda Cusco Plaza;Cusco;Cusco;Gabriela Rojas;5;2024;4;April;2024-04
3096;2024-09-30;13;15;2;7;4;770.23;523;10;2772.83;2092;680.83;Polo;Moda;523;770.23;Diego Ramírez;Huancayo;Frecuente;Tienda Lima Norte;Lima;Lima;Renato Mendoza;2;2024;9;September;2024-09
3097;2023-03-30;3;87;3;13;1;212.75;123;5;202.11;123;79.11;Teclado;Tecnología;123;212.75;Lucía Torres;Lima;Premium;Tienda Arequipa Mall;Arequipa;Arequipa;Andrea Ramírez;3;2023;3;March;2023-03
3098;2024-02-07;6;368;1;6;4;125.45;96;0;501.8;384;117.8;Parlante;Tecnología;96;125.45;Ana García;Trujillo;Frecuente;Tienda Huancayo Centro;Huancayo;Junín;Patricia Torres;1;2024;2;February;2024-02
3099;2023-04-20;16;296;2;2;1;142.24;105;0;142.24;105;37.24;Mochila;Moda;105;142.24;Camila Castro;Arequipa;Nuevo;Tienda Lima Norte;Lima;Lima;Miguel Torres;2;2023;4;April;2023-04
3100;2025-09-12;14;469;3;13;3;361.58;231;5;1030.5;693;337.5;Jean;Moda;231;361.58;Luis Torres;Cusco;Premium;Tienda Arequipa Mall;Arequipa;Arequipa;Andrea Ramírez;3;2025;9;September;2025-09
3101;2025-06-26;8;327;1;1;2;919.26;614;0;1838.52;1228;610.52;Organizador;Hogar;614;919.26;Alex Rojas;Trujillo;Frecuente;Tienda Huancayo Centro;Huancayo;Junín;José Torres;1;2025;6;June;2025-06
3102;2025-03-02;10;311;5;5;2;1154.83;660;0;2309.66;1320;989.66;Mesa auxiliar;Hogar;660;1154.83;Valeria Castro;Trujillo;Premium;Tienda Cusco Plaza;Cusco;Cusco;Gabriela Rojas;5;2025;3;March;2025-03
3103;2023-03-07;11;263;5;15;5;519.38;363;5;2467.05;1815;652.05;Juego de sábanas;Hogar;363;519.38;Carlos Mendoza;Trujillo;Frecuente;Tienda Cusco Plaza;Cusco;Cusco;Rosa Quispe;5;2023;3;March;2023-03
3104;2025-09-23;10;414;3;8;3;1154.83;660;0;3464.49;1980;1484.49;Mesa auxiliar;Hogar;660;1154.83;Jorge Quispe;Lima;Frecuente;Tienda Arequipa Mall;Arequipa;Arequipa;José García;3;2025;9;September;2025-09
3105;2024-10-09;22;420;2;7;3;96.8;77;10;261.36;231;30.36;Perfume;Belleza;77;96.8;Lucía Torres;Arequipa;Nuevo;Tienda Lima Norte;Lima;Lima;Renato Mendoza;2;2024;10;October;2024-10
3106;2024-10-18;26;463;3;8;4;835.82;478;15;2841.79;1912;929.79;Set maquillaje;Belleza;478;835.82;Valeria Torres;Huancayo;Frecuente;Tienda Arequipa Mall;Arequipa;Arequipa;José García;3;2024;10;October;2024-10
3107;2025-07-25;9;420;1;1;1;316.86;233;0;316.86;233;83.86;Silla;Hogar;233;316.86;Lucía Torres;Arequipa;Nuevo;Tienda Huancayo Centro;Huancayo;Junín;José Torres;1;2025;7;July;2025-07
3108;2024-03-08;5;130;2;7;3;69.39;47;5;197.76;141;56.76;Smartwatch;Tecnología;47;69.39;María Torres;Lima;Nuevo;Tienda Lima Norte;Lima;Lima;Renato Mendoza;2;2024;3;March;2024-03
3109;2025-11-30;11;257;5;15;1;519.38;363;10;467.44;363;104.44;Juego de sábanas;Hogar;363;519.38;María Ramírez;Arequipa;Frecuente;Tienda Cusco Plaza;Cusco;Cusco;Rosa Quispe;5;2025;11;November;2025-11
3110;2023-07-26;16;216;1;6;4;142.24;105;15;483.62;420;63.62;Mochila;Moda;105;142.24;Luis Rojas;Huancayo;Frecuente;Tienda Huancayo Centro;Huancayo;Junín;Patricia Torres;1;2023;7;July;2023-07
3111;2024-06-02;25;356;2;2;2;978.48;682;5;1859.11;1364;495.11;Plancha cabello;Belleza;682;978.48;Diego Flores;Trujillo;Frecuente;Tienda Lima Norte;Lima;Lima;Miguel Torres;2;2024;6;June;2024-06
3112;2025-08-08;24;359;1;1;5;405.54;306;5;1926.32;1530;396.32;Shampoo;Belleza;306;405.54;Luis Quispe;Cusco;Premium;Tienda Huancayo Centro;Huancayo;Junín;José Torres;1;2025;8;August;2025-08
3113;2024-06-29;11;412;1;11;3;519.38;363;0;1558.14;1089;469.14;Juego de sábanas;Hogar;363;519.38;María Mendoza;Arequipa;Frecuente;Tienda Huancayo Centro;Huancayo;Junín;José Rojas;1;2024;6;June;2024-06
3114;2024-08-19;2;21;4;14;3;1150.48;670;0;3451.44;2010;1441.44;Mouse;Tecnología;670;1150.48;María Ramírez;Lima;Frecuente;Tienda Trujillo Real;Trujillo;La Libertad;Rosa Flores;4;2024;8;August;2024-08
3115;2024-11-13;17;325;1;6;5;439.51;310;10;1977.8;1550;427.8;Pelota;Deportes;310;439.51;Camila Torres;Lima;Premium;Tienda Huancayo Centro;Huancayo;Junín;Patricia Torres;1;2024;11;November;2024-11
3116;2023-10-26;4;269;1;11;4;1059.28;606;5;4025.26;2424;1601.26;Monitor;Tecnología;606;1059.28;Alex Rojas;Arequipa;Premium;Tienda Huancayo Centro;Huancayo;Junín;José Rojas;1;2023;10;October;2023-10
3117;2025-12-04;14;434;4;9;1;361.58;231;0;361.58;231;130.58;Jean;Moda;231;361.58;Luis Torres;Trujillo;Nuevo;Tienda Trujillo Real;Trujillo;La Libertad;Renato Ramírez;4;2025;12;December;2025-12
3118;2025-09-01;14;108;4;4;2;361.58;231;10;650.84;462;188.84;Jean;Moda;231;361.58;Jorge Flores;Huancayo;Frecuente;Tienda Trujillo Real;Trujillo;La Libertad;Fernando Mendoza;4;2025;9;September;2025-09
3119;2023-12-15;4;442;1;1;2;1059.28;606;0;2118.56;1212;906.56;Monitor;Tecnología;606;1059.28;María García;Huancayo;Premium;Tienda Huancayo Centro;Huancayo;Junín;José Torres;1;2023;12;December;2023-12
3120;2025-07-19;9;251;4;9;2;316.86;233;0;633.72;466;167.72;Silla;Hogar;233;316.86;Ana Flores;Huancayo;Frecuente;Tienda Trujillo Real;Trujillo;La Libertad;Renato Ramírez;4;2025;7;July;2025-07
3121;2024-08-09;9;432;2;12;2;316.86;233;10;570.35;466;104.35;Silla;Hogar;233;316.86;Alex Flores;Huancayo;Nuevo;Tienda Lima Norte;Lima;Lima;Rosa Ramírez;2;2024;8;August;2024-08
3122;2024-03-07;3;86;3;3;2;212.75;123;0;425.5;246;179.5;Teclado;Tecnología;123;212.75;Lucía Ramírez;Arequipa;Nuevo;Tienda Arequipa Mall;Arequipa;Arequipa;José Mendoza;3;2024;3;March;2024-03
3123;2025-03-02;9;171;3;8;5;316.86;233;0;1584.3;1165;419.3;Silla;Hogar;233;316.86;Luis Ramírez;Trujillo;Frecuente;Tienda Arequipa Mall;Arequipa;Arequipa;José García;3;2025;3;March;2025-03
3124;2024-09-19;15;14;1;1;4;74.85;55;15;254.49;220;34.49;Zapatillas;Moda;55;74.85;Jorge Rojas;Arequipa;Nuevo;Tienda Huancayo Centro;Huancayo;Junín;José Torres;1;2024;9;September;2024-09
3125;2025-07-09;13;78;1;11;5;770.23;523;0;3851.15;2615;1236.15;Polo;Moda;523;770.23;Lucía Flores;Cusco;Nuevo;Tienda Huancayo Centro;Huancayo;Junín;José Rojas;1;2025;7;July;2025-07
3126;2023-09-10;10;397;4;14;3;1154.83;660;15;2944.82;1980;964.82;Mesa auxiliar;Hogar;660;1154.83;Camila Ramírez;Huancayo;Nuevo;Tienda Trujillo Real;Trujillo;La Libertad;Rosa Flores;4;2023;9;September;2023-09
3127;2024-05-24;5;370;5;15;2;69.39;47;5;131.84;94;37.84;Smartwatch;Tecnología;47;69.39;Valeria Ramírez;Huancayo;Nuevo;Tienda Cusco Plaza;Cusco;Cusco;Rosa Quispe;5;2024;5;May;2024-05
3128;2023-04-16;18;14;2;2;5;377.84;282;10;1700.28;1410;290.28;Mancuernas;Deportes;282;377.84;Jorge Rojas;Arequipa;Nuevo;Tienda Lima Norte;Lima;Lima;Miguel Torres;2;2023;4;April;2023-04
3129;2025-04-28;19;290;4;4;2;244.74;140;0;489.48;280;209.48;Mat yoga;Deportes;140;244.74;Luis Rojas;Lima;Frecuente;Tienda Trujillo Real;Trujillo;La Libertad;Fernando Mendoza;4;2025;4;April;2025-04
3130;2023-07-20;19;289;2;7;4;244.74;140;0;978.96;560;418.96;Mat yoga;Deportes;140;244.74;Camila Mendoza;Lima;Premium;Tienda Lima Norte;Lima;Lima;Renato Mendoza;2;2023;7;July;2023-07
3131;2024-06-24;15;240;2;7;1;74.85;55;0;74.85;55;19.85;Zapatillas;Moda;55;74.85;Carlos Ramírez;Arequipa;Premium;Tienda Lima Norte;Lima;Lima;Renato Mendoza;2;2024;6;June;2024-06
3132;2024-02-18;13;244;4;14;3;770.23;523;10;2079.62;1569;510.62;Polo;Moda;523;770.23;Lucía Mendoza;Trujillo;Premium;Tienda Trujillo Real;Trujillo;La Libertad;Rosa Flores;4;2024;2;February;2024-02
3133;2023-05-08;17;424;5;10;4;439.51;310;0;1758.04;1240;518.04;Pelota;Deportes;310;439.51;Ana Flores;Cusco;Frecuente;Tienda Cusco Plaza;Cusco;Cusco;Renato Castro;5;2023;5;May;2023-05
3134;2024-02-17;18;157;5;10;1;377.84;282;10;340.06;282;58.06;Mancuernas;Deportes;282;377.84;Diego García;Huancayo;Nuevo;Tienda Cusco Plaza;Cusco;Cusco;Renato Castro;5;2024;2;February;2024-02
3135;2024-12-03;22;90;3;3;2;96.8;77;5;183.92;154;29.92;Perfume;Belleza;77;96.8;Alex Flores;Huancayo;Nuevo;Tienda Arequipa Mall;Arequipa;Arequipa;José Mendoza;3;2024;12;December;2024-12
3136;2023-10-15;14;240;2;7;1;361.58;231;5;343.5;231;112.5;Jean;Moda;231;361.58;Carlos Ramírez;Arequipa;Premium;Tienda Lima Norte;Lima;Lima;Renato Mendoza;2;2023;10;October;2023-10
3137;2023-01-28;2;339;3;3;5;1150.48;670;0;5752.4;3350;2402.4;Mouse;Tecnología;670;1150.48;Lucía Castro;Lima;Frecuente;Tienda Arequipa Mall;Arequipa;Arequipa;José Mendoza;3;2023;1;January;2023-01
3138;2024-08-03;21;58;5;15;4;382.02;244;0;1528.08;976;552.08;Bicicleta estática;Deportes;244;382.02;Diego Flores;Lima;Premium;Tienda Cusco Plaza;Cusco;Cusco;Rosa Quispe;5;2024;8;August;2024-08
3139;2023-12-28;18;167;4;9;4;377.84;282;0;1511.36;1128;383.36;Mancuernas;Deportes;282;377.84;Valeria Flores;Trujillo;Frecuente;Tienda Trujillo Real;Trujillo;La Libertad;Renato Ramírez;4;2023;12;December;2023-12
3140;2023-07-21;2;10;2;2;5;1150.48;670;15;4889.54;3350;1539.54;Mouse;Tecnología;670;1150.48;Camila Flores;Huancayo;Frecuente;Tienda Lima Norte;Lima;Lima;Miguel Torres;2;2023;7;July;2023-07
3141;2023-04-06;7;317;1;1;1;522.78;346;0;522.78;346;176.78;Lámpara;Hogar;346;522.78;Lucía García;Lima;Frecuente;Tienda Huancayo Centro;Huancayo;Junín;José Torres;1;2023;4;April;2023-04
3142;2023-07-14;25;72;1;6;1;978.48;682;5;929.56;682;247.56;Plancha cabello;Belleza;682;978.48;Camila Castro;Trujillo;Frecuente;Tienda Huancayo Centro;Huancayo;Junín;Patricia Torres;1;2023;7;July;2023-07
3143;2023-03-22;3;251;2;2;5;212.75;123;15;904.19;615;289.19;Teclado;Tecnología;123;212.75;Ana Flores;Huancayo;Frecuente;Tienda Lima Norte;Lima;Lima;Miguel Torres;2;2023;3;March;2023-03
3144;2023-03-18;1;144;2;7;4;242.37;174;5;921.01;696;225.01;Audífonos;Tecnología;174;242.37;María Mendoza;Trujillo;Nuevo;Tienda Lima Norte;Lima;Lima;Renato Mendoza;2;2023;3;March;2023-03
3145;2025-02-16;23;158;4;14;4;1081.01;680;0;4324.04;2720;1604.04;Crema facial;Belleza;680;1081.01;Luis Ramírez;Arequipa;Frecuente;Tienda Trujillo Real;Trujillo;La Libertad;Rosa Flores;4;2025;2;February;2025-02
3146;2024-09-30;21;249;4;9;5;382.02;244;5;1814.59;1220;594.59;Bicicleta estática;Deportes;244;382.02;Carlos Ramírez;Arequipa;Nuevo;Tienda Trujillo Real;Trujillo;La Libertad;Renato Ramírez;4;2024;9;September;2024-09
3147;2025-09-05;9;354;2;2;1;316.86;233;0;316.86;233;83.86;Silla;Hogar;233;316.86;Valeria Torres;Lima;Premium;Tienda Lima Norte;Lima;Lima;Miguel Torres;2;2025;9;September;2025-09
3148;2023-05-25;1;289;4;14;3;242.37;174;10;654.4;522;132.4;Audífonos;Tecnología;174;242.37;Camila Mendoza;Lima;Premium;Tienda Trujillo Real;Trujillo;La Libertad;Rosa Flores;4;2023;5;May;2023-05
3149;2025-08-10;2;337;4;14;1;1150.48;670;0;1150.48;670;480.48;Mouse;Tecnología;670;1150.48;Carlos Rojas;Arequipa;Frecuente;Tienda Trujillo Real;Trujillo;La Libertad;Rosa Flores;4;2025;8;August;2025-08
3150;2025-09-03;2;463;3;3;2;1150.48;670;0;2300.96;1340;960.96;Mouse;Tecnología;670;1150.48;Valeria Torres;Huancayo;Frecuente;Tienda Arequipa Mall;Arequipa;Arequipa;José Mendoza;3;2025;9;September;2025-09
3151;2023-10-16;18;259;4;9;4;377.84;282;0;1511.36;1128;383.36;Mancuernas;Deportes;282;377.84;Lucía García;Huancayo;Frecuente;Tienda Trujillo Real;Trujillo;La Libertad;Renato Ramírez;4;2023;10;October;2023-10
3152;2025-01-13;12;332;2;12;4;181.86;114;10;654.7;456;198.7;Casaca;Moda;114;181.86;Camila García;Lima;Nuevo;Tienda Lima Norte;Lima;Lima;Rosa Ramírez;2;2025;1;January;2025-01
3153;2024-05-18;21;478;5;10;2;382.02;244;0;764.04;488;276.04;Bicicleta estática;Deportes;244;382.02;Alex Ramírez;Lima;Frecuente;Tienda Cusco Plaza;Cusco;Cusco;Renato Castro;5;2024;5;May;2024-05
3154;2023-08-03;15;429;2;2;5;74.85;55;0;374.25;275;99.25;Zapatillas;Moda;55;74.85;Carlos Flores;Cusco;Frecuente;Tienda Lima Norte;Lima;Lima;Miguel Torres;2;2023;8;August;2023-08
3155;2025-10-29;5;164;2;12;3;69.39;47;5;197.76;141;56.76;Smartwatch;Tecnología;47;69.39;Lucía Mendoza;Lima;Nuevo;Tienda Lima Norte;Lima;Lima;Rosa Ramírez;2;2025;10;October;2025-10
3156;2025-04-14;17;117;5;5;1;439.51;310;0;439.51;310;129.51;Pelota;Deportes;310;439.51;Luis Torres;Cusco;Premium;Tienda Cusco Plaza;Cusco;Cusco;Gabriela Rojas;5;2025;4;April;2025-04
3157;2023-03-23;17;185;5;10;3;439.51;310;5;1252.6;930;322.6;Pelota;Deportes;310;439.51;Lucía García;Cusco;Premium;Tienda Cusco Plaza;Cusco;Cusco;Renato Castro;5;2023;3;March;2023-03
3158;2024-10-17;10;343;2;12;2;1154.83;660;15;1963.21;1320;643.21;Mesa auxiliar;Hogar;660;1154.83;Alex Rojas;Huancayo;Frecuente;Tienda Lima Norte;Lima;Lima;Rosa Ramírez;2;2024;10;October;2024-10
3159;2024-06-20;17;288;5;5;5;439.51;310;15;1867.92;1550;317.92;Pelota;Deportes;310;439.51;Alex Torres;Lima;Nuevo;Tienda Cusco Plaza;Cusco;Cusco;Gabriela Rojas;5;2024;6;June;2024-06
3160;2024-04-24;25;138;1;6;1;978.48;682;5;929.56;682;247.56;Plancha cabello;Belleza;682;978.48;Diego Quispe;Cusco;Frecuente;Tienda Huancayo Centro;Huancayo;Junín;Patricia Torres;1;2024;4;April;2024-04
3161;2023-01-09;6;86;5;5;2;125.45;96;0;250.9;192;58.9;Parlante;Tecnología;96;125.45;Lucía Ramírez;Arequipa;Nuevo;Tienda Cusco Plaza;Cusco;Cusco;Gabriela Rojas;5;2023;1;January;2023-01
3162;2025-11-12;1;283;2;12;4;242.37;174;0;969.48;696;273.48;Audífonos;Tecnología;174;242.37;Ana Flores;Lima;Premium;Tienda Lima Norte;Lima;Lima;Rosa Ramírez;2;2025;11;November;2025-11
3163;2025-04-16;2;56;2;12;4;1150.48;670;15;3911.63;2680;1231.63;Mouse;Tecnología;670;1150.48;Luis Ramírez;Huancayo;Frecuente;Tienda Lima Norte;Lima;Lima;Rosa Ramírez;2;2025;4;April;2025-04
3164;2023-11-15;17;238;1;11;5;439.51;310;10;1977.8;1550;427.8;Pelota;Deportes;310;439.51;Lucía Rojas;Lima;Nuevo;Tienda Huancayo Centro;Huancayo;Junín;José Rojas;1;2023;11;November;2023-11
3165;2025-07-01;23;254;5;10;5;1081.01;680;0;5405.05;3400;2005.05;Crema facial;Belleza;680;1081.01;Alex Flores;Arequipa;Frecuente;Tienda Cusco Plaza;Cusco;Cusco;Renato Castro;5;2025;7;July;2025-07
3166;2023-07-10;8;167;4;14;3;919.26;614;0;2757.78;1842;915.78;Organizador;Hogar;614;919.26;Valeria Flores;Trujillo;Frecuente;Tienda Trujillo Real;Trujillo;La Libertad;Rosa Flores;4;2023;7;July;2023-07
3167;2025-01-31;18;320;1;1;5;377.84;282;15;1605.82;1410;195.82;Mancuernas;Deportes;282;377.84;Ana Castro;Trujillo;Premium;Tienda Huancayo Centro;Huancayo;Junín;José Torres;1;2025;1;January;2025-01
3168;2023-11-19;11;43;1;11;3;519.38;363;0;1558.14;1089;469.14;Juego de sábanas;Hogar;363;519.38;Diego Castro;Lima;Frecuente;Tienda Huancayo Centro;Huancayo;Junín;José Rojas;1;2023;11;November;2023-11
